x_coord,y_coord,month,year,groundfrost_1,hurs_1,psl_1,sun_1,pv_1,sfcWind_1,tas_1,rainfall_1,snowLying_1
9,13,2,9,13.59177327,86.27741684,999.2389247,57.10535895,7.027911046,8.155084676,3.437423802,309.5818633,2.232202649
10,13,2,9,17.24631766,86.93571398,999.4205402,66.7614552,6.769299384,8.316890096,2.910798309,290.8583359,3.925818906
11,13,2,9,16.16441724,85.4363558,999.3210312,95.49799935,6.937265682,6.868530541,3.90612192,134.7453816,2.024352425
8,14,2,9,12.81663285,84.52459313,997.6958606,57.21666051,7.073672231,9.075407926,3.721983005,401.2756479,1.581176788
9,14,2,9,13.06425533,85.74514042,997.8736617,71.0416251,6.950306748,7.351633541,3.613470524,322.4701485,1.44050635
10,14,2,9,16.5764951,84.55331441,997.7885845,90.27491554,6.930875005,7.728938238,4.044360804,182.7859171,1.069211946
7,15,2,9,13.74772626,83.34105012,996.2421591,57.42896315,6.993006427,9.060208738,3.968866341,378.7231359,1.396431185
8,15,2,9,16.17589866,83.89514419,996.9335298,51.28256309,6.367889559,7.782721522,2.707881538,513.7535217,3.002330702
9,15,2,9,18.5738924,83.97147918,996.8713836,64.74058076,6.088790779,8.746110413,1.387840916,389.221184,4.560301143
10,15,2,9,22.16886688,83.06692599,996.4865549,96.42804019,6.290555739,8.353907315,2.485323758,193.2981469,3.111625851
8,16,2,9,18.67648046,83.32217196,995.5178406,43.65081813,6.078218541,7.981608979,2.279061437,472.2813926,4.177074491
9,16,2,9,21.78403056,82.96443924,995.4752051,54.27236104,5.741383711,7.239905703,0.961268666,308.7130658,5.975310416
10,16,2,9,23.86817991,80.85986753,995.197797,86.42724999,5.554047563,8.609455902,1.196285216,151.4728467,6.278641988
11,16,2,9,20.297273,78.5273321,995.1546652,128.2532015,6.131369758,6.809236842,3.385973909,84.49423768,3.750295538
8,17,2,9,14.83766943,82.49951736,993.9209219,36.21766339,6.054472922,8.915750065,2.278125563,371.685142,3.968889157
9,17,2,9,22.48473927,82.2979688,993.9778391,61.10550825,6.214141018,7.292160169,2.685376237,222.9289453,3.210343103
10,17,2,9,18.27108072,81.57976155,994.3174144,94.92002371,6.135959007,6.178099413,3.268237911,90.66147163,2.519287104
8,18,2,9,13.6889551,83.67272558,992.456165,39.4108742,6.345415369,9.041126045,3.161269484,314.036779,2.095134409
9,18,2,9,19.60192836,84.12162644,992.6561558,55.48544503,6.255499518,7.732336999,2.45981564,237.3206822,2.816268497
12,22,2,9,12.24774868,85.62227326,989.6895494,32.96751201,6.992254323,9.332333576,4.206473778,169.7820344,2.781753077
8,4,3,9,13.13210498,80.90055547,1016.61784,164.6774847,8.052189105,6.325877167,7.060841316,99.17852648,0.082632044
9,4,3,9,14.29762734,79.46395427,1016.867999,153.6395989,7.809090806,5.887753439,6.637227869,97.69412609,0.174567919
10,4,3,9,14.8011982,78.84673033,1016.88538,179.1001706,7.800839259,5.357325154,6.914906965,66.29620581,0.018635714
11,4,3,9,12.4831951,77.11089005,1016.847099,167.2068068,7.836949122,5.385372569,7.220440202,61.87641279,0.053895057
12,4,3,9,12.03370856,76.68114089,1016.791609,152.3583472,7.833978888,5.707434932,7.536592026,56.08617084,0.047503881
13,4,3,9,12.06093235,77.62721546,1016.829871,158.096431,7.790778741,5.533183362,7.130678087,63.40077688,0.06207253
14,4,3,9,8.440136354,77.39273383,1016.746776,176.6453943,7.936292227,4.697592015,7.286074998,64.12435187,0.006419199
9,5,3,9,10.90506738,78.99309933,1016.686802,151.1831483,7.669813458,6.552385757,6.454664221,106.63875,0.098041629
10,5,3,9,10.63002262,77.95061865,1016.779796,172.7350401,7.747500973,5.273615863,7.205760206,64.79811271,0.002653821
11,5,3,9,14.01148034,77.22818807,1016.860139,167.7927461,7.539207335,5.379860833,6.732656451,54.67075206,0.043146419
12,5,3,9,15.56127577,76.68071479,1016.830493,168.5896512,7.493512083,5.275342556,6.775277551,54.35850199,0.050304944
13,5,3,9,13.75272139,76.35217863,1016.801825,163.8524849,7.501539017,4.336265569,7.113069547,51.35482232,0.057226919
14,5,3,9,11.93751864,77.25075986,1016.691659,177.2542499,7.650318802,5.041205431,7.041346507,57.63057878,0.097751091
8,6,3,9,14.49032381,77.82388307,1016.321414,158.1816425,7.677678194,6.221031053,6.570501695,87.99239815,0.000823271
9,6,3,9,13.78535547,77.45529616,1016.732703,146.0543859,7.294392768,5.860853598,6.175136484,120.990921,0.124545367
10,6,3,9,13.66134265,77.21771789,1016.818555,150.436103,7.301879562,5.123392416,6.258555427,88.59992653,0.091572681
11,6,3,9,15.06943743,77.16126471,1016.751678,163.2192656,7.403944328,5.006934604,6.696330028,49.04277681,0.027540631
12,6,3,9,17.37029739,76.5323694,1016.661991,163.7354668,7.329682346,4.936358966,6.584376757,38.64911988,0.04655508
13,6,3,9,15.7127269,75.91220718,1016.727066,163.9257121,7.381087127,4.454341588,6.870574025,36.89532889,0.055014628
14,6,3,9,14.77763829,77.0212063,1016.507849,176.1229956,7.592427638,5.197997926,6.995530179,31.75534387,0.064864467
15,6,3,9,12.83004625,77.48488649,1016.595597,179.5480261,7.73251834,5.332798631,6.972659122,31.69378839,0.081660889
9,7,3,9,15.57203681,77.99911307,1016.32976,125.2691594,7.218653921,6.014025201,5.398850653,118.5240222,0.074866376
10,7,3,9,15.97389295,76.93798433,1016.474667,136.4183428,7.105445746,5.018934983,5.746697342,66.78920303,0.013048206
11,7,3,9,16.63725339,75.73232128,1016.54773,153.4893539,7.282540011,4.222532279,6.616043083,34.08646606,0
12,7,3,9,16.55755802,76.56100509,1016.365416,159.5292497,7.28298045,4.342542242,6.353435455,30.50207064,0.012982048
13,7,3,9,17.01757893,76.61657158,1016.321554,164.6612779,7.40821668,4.799174357,6.735592039,23.00719179,0.001147962
14,7,3,9,15.46939228,76.3717642,1016.376234,158.8698478,7.471430819,4.998565222,6.740528981,20.58117419,0.089990477
15,7,3,9,15.42649314,77.55941184,1016.297646,172.2044983,7.579990693,5.361527257,6.677662892,24.17809597,0.131153028
9,8,3,9,14.74169963,78.79828291,1015.952613,126.6181204,7.116312779,7.289996375,5.196666451,149.584923,0.089612633
10,8,3,9,17.79405026,77.02417831,1015.972071,139.157902,7.127564729,5.348153768,6.039348589,57.32335064,0.005347167
11,8,3,9,18.05172938,76.93985652,1016.103373,141.9927019,7.149388695,4.254381399,6.20193427,43.77848455,0.008199565
12,8,3,9,14.03411373,76.15322933,1016.155934,146.1456236,7.180836715,4.55792144,6.406410247,32.35485377,0.004428579
13,8,3,9,16.9626724,76.9554363,1016.093976,168.0981449,7.352615529,5.71435987,6.563682015,18.14860505,0.018090117
14,8,3,9,15.54601874,77.2967859,1016.196163,156.998388,7.490312174,6.116568433,6.666398918,18.97050605,0.035693267
15,8,3,9,15.77573153,76.51227068,1016.117155,179.2282891,7.541920652,5.702216918,6.651473932,18.91993716,0.005953425
10,9,3,9,16.27411421,74.98359208,1015.632032,155.936361,7.29849517,4.913426382,6.921203765,41.17346743,3.46E-05
11,9,3,9,16.96979183,75.95577995,1015.61148,140.5228715,6.998734723,4.78426312,5.937807884,74.33491293,0.096080823
12,9,3,9,17.11837305,76.13026917,1015.659233,150.7744264,7.166256305,5.07640578,6.349753127,27.0167065,0.024907536
13,9,3,9,16.28235441,76.87011321,1015.7113,167.0983129,7.299276184,5.491827406,6.539109174,17.59246395,0.034562495
6,10,3,9,15.54663613,82.82333438,1013.83498,137.9031443,7.602655884,5.389173733,5.699109449,60.91129602,0.086277647
10,10,3,9,17.60289317,78.43169573,1015.094841,151.4503812,7.293441857,5.427713067,6.666173349,72.28048332,0.035737397
11,10,3,9,17.33207472,78.26865525,1015.050445,130.9954322,6.977619992,5.471381696,5.245539883,104.0461886,1.263500547
12,10,3,9,17.50207108,76.20513816,1015.17752,151.5303963,7.236655677,4.986315074,6.39231042,27.7110191,0.155979428
13,10,3,9,17.19580278,77.25932258,1015.087564,168.6975457,7.376787338,5.04361991,6.337575001,22.74556934,0.047716194
5,11,3,9,14.17333114,82.9064965,1013.425243,127.9375411,7.571518944,5.028999421,5.445743121,99.24892357,0.105944262
6,11,3,9,15.50384506,83.15198928,1013.652584,130.9634104,7.601881477,4.693845265,5.799801733,60.04873751,0.069406808
7,11,3,9,15.92575243,81.85390645,1013.862136,136.7012691,7.524293869,5.455046642,6.150582123,43.62637889,0.01593072
10,11,3,9,16.66136215,78.90151235,1014.570241,123.2682772,7.034974208,6.011130373,5.136227839,131.4397884,0.445809507
11,11,3,9,18.92986533,78.8129245,1014.598823,128.979997,6.77466843,6.623297364,4.255115421,103.1800414,1.848960453
12,11,3,9,17.04222357,76.96273557,1014.74692,147.6751513,7.050784694,5.477754682,5.884626159,25.43144051,0.193823073
5,12,3,9,15.61737903,82.9415245,1013.19042,139.1719374,7.478933163,5.130779776,5.330686005,104.8425649,0.14106788
6,12,3,9,15.80608782,82.66666201,1013.204335,123.7632056,7.465242288,4.919882849,5.401856697,74.11233845,0.149647826
7,12,3,9,17.45258587,82.40762624,1013.220517,119.4615238,7.394161401,5.617175023,5.370582133,62.96484528,0.066679467
8,12,3,9,15.66154616,81.56182401,1013.536952,112.5714151,7.469573164,6.198792013,5.483831643,76.97574108,0.064844159
9,12,3,9,17.21005939,81.8733448,1013.527031,103.7707843,7.280449211,5.678444059,4.953784388,96.8763157,0.213981486
10,12,3,9,17.43736284,80.8261588,1013.930104,109.7551275,7.224417789,5.138983511,5.314775076,79.68442717,0.126051224
11,12,3,9,19.71021852,80.58991074,1013.778433,132.9249619,6.945867868,5.001181877,4.760564103,61.94274162,0.769533314
8,13,3,9,12.53636434,81.03849468,1012.863073,95.2044317,7.472215958,6.91987296,5.442789177,103.0883998,0.004663258
9,13,3,9,15.85925167,81.57109866,1013.073865,92.92666859,7.06314689,5.746143646,4.478894786,103.3170738,0.213736917
10,13,3,9,18.16732116,81.53885338,1013.255723,99.12012127,6.8132609,6.235953766,4.051759926,91.11697137,0.194386792
11,13,3,9,18.20651668,80.2384326,1013.160939,130.3771768,7.04062151,5.360658569,5.12987729,50.26572574,0.168441018
8,14,3,9,16.03445465,81.18709811,1012.262789,87.67339277,7.236529877,6.613900426,4.519349963,182.982944,0.132408202
9,14,3,9,15.81111845,81.08547236,1012.434236,108.6871732,7.136223165,5.502609345,4.783332371,112.1042213,0.272107345
10,14,3,9,16.51754072,79.27422763,1012.417953,125.7624968,7.109739779,5.844071122,5.416562933,49.87820639,0.160003069
7,15,3,9,13.96813104,81.45054389,1011.443843,99.520117,7.213007119,6.578492408,4.839617369,226.1737106,0.065725192
8,15,3,9,16.55053367,81.45946036,1012.096731,79.56460149,6.639175989,5.493363311,3.43832855,275.4959069,0.724864007
9,15,3,9,18.49345295,80.19585121,1012.017251,98.28868098,6.397861392,6.618554105,2.56307007,133.0337332,1.317909171
10,15,3,9,19.86344015,78.097179,1011.7378,125.9842889,6.563408908,6.493585071,3.966762607,43.93698137,0.560044304
8,16,3,9,19.14635432,80.47991332,1011.29347,74.64124421,6.379561768,5.717574357,3.129155548,267.6568734,1.089884685
9,16,3,9,20.69385323,78.83275649,1011.116941,80.65910225,6.029973573,5.757459654,2.274280042,96.74099319,1.789776752
10,16,3,9,20.85645993,75.68226459,1010.965875,106.033036,5.877153672,6.843050428,2.696697656,37.5296685,1.197608456
11,16,3,9,18.84971612,74.63891868,1011.041336,132.1622187,6.415162507,5.513095604,4.889034455,20.75673708,0.041460012
8,17,3,9,18.2337664,80.36690229,1010.220834,73.84836587,6.350785352,6.200547977,3.04911136,207.7825479,0.841422958
9,17,3,9,22.19024605,77.64824072,1010.242803,103.0653519,6.423958835,5.311448322,4.108938094,64.34122529,1.122083426
10,17,3,9,18.35122865,74.7732918,1010.513717,118.9474057,6.277629645,5.011969849,4.722294702,27.80739892,0.446655649
8,18,3,9,14.77109317,81.2831382,1009.254991,92.63219084,6.626167956,6.458362545,3.826529446,156.4328296,0.606824527
9,18,3,9,19.94354089,79.46993256,1009.422834,113.017094,6.506287184,5.792420758,3.62745884,88.61698167,1.30257825
12,22,3,9,9.301760828,80.12310665,1007.212862,91.96657833,7.075227387,8.478579879,4.780466782,95.62786494,0.146601896
8,4,4,9,4.31173048,74.70196563,1015.815619,227.4160068,9.643221721,4.152724453,11.18419451,39.66239839,0.021168148
9,4,4,9,6.233122678,73.89070066,1016.128725,221.9418141,9.265405955,4.009587899,10.644947,42.62259138,0.019101375
10,4,4,9,6.057361694,72.66981114,1016.415952,245.7473787,9.230131824,3.731847919,10.89851925,41.93743826,0.008261606
11,4,4,9,7.408903755,70.92998938,1016.552874,246.5571536,9.076115574,3.714331818,10.86551694,53.22287775,0.009949626
12,4,4,9,8.679002146,70.53713698,1016.628906,234.1507163,9.092476901,3.837743387,11.19344607,58.58914344,0.009039829
13,4,4,9,7.324472141,71.89028523,1016.811944,237.1067272,9.043252058,3.910858853,10.82893367,52.25020242,0.011168829
14,4,4,9,6.289197961,70.94814686,1016.853491,247.842778,9.157616523,3.245883179,11.07579612,37.24021991,0.009251135
9,5,4,9,4.350523535,73.07273106,1016.326441,235.8396536,9.192764962,4.63905351,10.44426727,38.53095533,0.017175648
10,5,4,9,5.331406385,70.92917651,1016.632694,249.3532964,9.185385824,3.720116804,11.18453444,36.91082004,0.00946978
11,5,4,9,6.831670885,69.51123201,1016.82357,248.2761846,8.830586927,3.724549,10.85767901,58.05467545,0.00950142
12,5,4,9,9.651042881,68.88730824,1016.948229,251.3047382,8.673812098,3.557706966,10.85728707,59.09908621,0.005375365
13,5,4,9,10.16155051,68.76137009,1017.065014,246.6786349,8.614472752,2.95186929,11.03507958,42.34923338,0.009583129
14,5,4,9,9.769355822,70.88603956,1017.1615,254.9342649,8.809946594,3.52385253,10.71029142,33.36060737,0.011953495
8,6,4,9,10.55087611,73.48009434,1016.425844,230.8491655,9.224710697,4.144746229,10.63179619,36.82297306,0.01150547
9,6,4,9,7.210225058,71.65913273,1016.861043,226.4982966,8.791768834,3.931886988,10.35117705,49.70514696,0.018946182
10,6,4,9,7.712132179,70.89978036,1017.132749,226.2759494,8.763385766,3.503803304,10.40556072,51.75898726,0.035263969
11,6,4,9,9.463657047,69.67926423,1017.203491,244.1469344,8.702746041,3.634247057,10.84219967,43.10591523,0.012466823
12,6,4,9,10.9888708,68.62502013,1017.214169,243.2134562,8.547706326,3.633095029,10.71388786,40.32383521,0.007758944
13,6,4,9,8.868047981,68.39978963,1017.473993,246.414089,8.526331196,3.122043366,10.91333359,37.28382612,0.004664418
14,6,4,9,9.668180851,70.54729967,1017.471622,259.3051746,8.658990197,3.775884456,10.68948474,26.89493493,0.003016118
15,6,4,9,8.117256297,72.04252652,1017.778959,268.0891558,8.882747439,3.860473773,10.47892932,20.5356955,0.001548244
9,7,4,9,6.483386949,72.83274429,1016.848541,206.0747514,8.61852228,4.323983219,9.417662238,45.08974185,0.023204097
10,7,4,9,8.327779544,71.73071987,1017.358749,219.7827076,8.500975645,3.36243671,9.796253077,41.29911285,0.020286099
11,7,4,9,9.963526155,69.50677524,1017.567805,237.6298484,8.581339491,3.076754027,10.74887166,31.9898805,0.005816724
12,7,4,9,10.01771994,69.68315653,1017.526374,244.1625248,8.500485279,3.267531701,10.44192404,32.98676931,0.004956953
13,7,4,9,10.85811334,70.0151547,1017.643578,251.0176952,8.623094339,3.353607744,10.62575118,35.32203545,0.004212392
14,7,4,9,10.16148147,70.02426081,1017.769158,241.1979613,8.542785882,3.697623009,10.51368462,28.06399063,0.004359642
15,7,4,9,10.83102295,72.73091255,1017.811666,259.3550694,8.676843921,3.800383838,10.21923277,23.44958064,0.003034816
9,8,4,9,6.894837537,72.82369078,1017.263955,213.5846232,8.431737616,4.551120146,9.246839921,39.98405974,0.022585991
10,8,4,9,9.549129986,71.48013678,1017.441606,227.6445389,8.380660051,3.699995582,9.957153837,24.96620679,0.018193348
11,8,4,9,8.199406086,70.58694068,1017.629114,229.1934885,8.383443201,3.616912837,10.23964607,21.39176888,0.001826573
12,8,4,9,8.371340018,69.4840432,1017.887397,235.9378093,8.330495046,3.71623512,10.4379055,20.59134407,0.003150332
13,8,4,9,9.79301566,70.78952038,1017.964481,250.9729331,8.514283044,4.2760471,10.41074612,23.09454082,0.005998312
14,8,4,9,12.94086462,72.19157553,1018.026589,228.8580977,8.599386233,4.612543951,10.23153612,21.23139162,0.003483779
15,8,4,9,13.76648709,73.89156386,1018.036052,248.0974821,8.670160514,4.094858974,9.840245761,23.32172155,0.005709959
10,9,4,9,7.714853757,70.00877012,1017.601296,235.0440015,8.477416197,3.928152639,10.58108323,24.43034151,0.007457678
11,9,4,9,7.709946843,69.69496967,1017.733473,228.7098998,8.146642592,4.277775727,9.811129801,26.0165495,0.011168543
12,9,4,9,8.946134395,69.83902151,1018.014835,228.2307568,8.229441621,3.886138422,10.15751301,14.14583147,0.006062726
13,9,4,9,9.345492922,71.78256551,1018.125796,236.7296026,8.371706249,4.362067676,10.11892703,12.84767494,0.003716177
6,10,4,9,10.04329862,77.48528169,1016.644374,219.150554,8.815762488,4.216935948,9.100710353,24.09200972,0.002450197
10,10,4,9,9.10251926,71.90536344,1017.810414,237.2697688,8.305984942,4.584984379,9.96288487,19.88759964,0.024517421
11,10,4,9,9.094750012,71.26241993,1018.041899,221.3414802,7.862940749,4.491651289,8.776309276,21.16398938,0.022936863
12,10,4,9,11.87579084,70.15187718,1018.216911,215.7880343,8.186139925,4.044865863,9.91946527,8.690524297,0.005810877
13,10,4,9,11.71925124,74.20888393,1018.143489,221.1461414,8.461363629,4.266840652,9.53021256,9.460956448,0.002850803
5,11,4,9,4.968764282,77.46870308,1016.393329,190.3628557,8.866876242,3.984990392,9.021403588,28.22837946,0.009216935
6,11,4,9,8.802149318,77.20449348,1016.815144,212.9800363,8.773423425,3.668910953,9.204193991,21.33350175,0.009622999
7,11,4,9,8.555052265,75.19399734,1017.101931,226.2969038,8.563022042,4.294003763,9.231614269,19.07811857,0.016503859
10,11,4,9,13.91827056,71.954925,1017.833894,236.5805393,7.917596597,4.806017654,8.519580739,21.67289596,0.029955927
11,11,4,9,11.92748931,72.18895914,1018.027166,215.2094388,7.593506584,5.451206227,7.562318919,11.98855459,0.030121087
12,11,4,9,10.08256021,72.15359806,1018.33019,213.1889413,7.943221481,4.259380494,9.158121211,6.319752124,0.011184252
5,12,4,9,8.964883537,77.47560914,1016.692808,177.4184168,8.668129351,3.798254942,8.881632323,22.86734677,0.01666263
6,12,4,9,9.121505344,76.59524287,1016.968043,197.9806446,8.553522658,3.829701356,8.72467678,26.25863659,0.032646586
7,12,4,9,9.306330413,76.21461639,1017.129723,218.0460162,8.383840804,4.584321826,8.622019143,23.92446672,0.047602067
8,12,4,9,13.09876691,75.28771334,1017.428145,231.398389,8.163900249,4.854293563,8.536231592,31.66946909,0.024410244
9,12,4,9,16.13314532,74.68552415,1017.458709,221.7238704,8.020323039,4.872081865,8.16453005,23.4454266,0.025553239
10,12,4,9,13.42585871,73.93543473,1017.983143,224.7934849,8.019681647,4.170396299,8.578305855,9.98254863,0.022625883
11,12,4,9,11.84686082,74.75780618,1018.090688,214.2923955,7.730988266,4.24718172,7.74158247,5.205106303,0.040205095
8,13,4,9,10.26198316,74.65132238,1017.507645,220.8317078,8.166967822,5.451826457,8.557416713,21.92006801,0.04419942
9,13,4,9,11.26878368,73.78342711,1017.743333,204.6390885,7.706013564,4.65815549,7.719586754,18.84345564,0.03222662
10,13,4,9,11.04802159,74.56208085,1018.062884,200.0805211,7.503881246,4.910967218,7.215694018,12.36941219,0.030578489
11,13,4,9,13.46174757,75.09725106,1018.150907,210.9186438,7.83420905,4.350152193,7.926707582,4.048806948,0.019148392
8,14,4,9,13.55928508,74.61540492,1017.707523,201.225844,7.855786475,5.619009221,7.599877714,42.86536728,0.060677725
9,14,4,9,11.21050989,73.26160364,1017.925295,203.0743017,7.722290604,4.646433369,7.871634254,21.96015976,0.029055537
10,14,4,9,10.57835037,73.72492958,1018.013228,204.5230052,7.799207815,4.905196371,8.064075852,8.058034334,0.016228483
7,15,4,9,13.80252456,75.44731004,1017.487857,207.7852712,7.895867626,5.215969751,7.847835036,53.52738957,0.071791666
8,15,4,9,14.62318398,72.63133934,1018.02411,184.0207783,7.171674152,5.122964276,6.887173176,67.07972012,0.065044122
9,15,4,9,15.09475974,71.93538061,1018.022486,186.8939718,6.849534142,5.280665743,5.841076643,32.16103462,0.055229765
10,15,4,9,17.37418706,72.76272429,1017.928023,202.124711,7.126360578,5.163933061,6.762285371,14.47751953,0.020689112
8,16,4,9,15.3897663,71.82633779,1017.809448,186.3080611,6.878369896,4.803773424,6.926353586,61.33884507,0.051881787
9,16,4,9,16.10378772,70.17333462,1017.576578,198.1512426,6.427603635,5.070237627,5.593626197,28.45924286,0.045362916
10,16,4,9,16.50622291,70.64942155,1017.594124,196.0970888,6.304985839,5.592662744,5.553497031,22.70150221,0.053728017
11,16,4,9,16.805089,72.594074,1017.83084,209.2454015,7.072318733,4.147457469,7.129035369,14.79455962,0.015583137
8,17,4,9,14.67468428,72.09503118,1017.219766,190.2056608,6.826066843,4.948689019,6.347328284,39.74437997,0.073311874
9,17,4,9,17.65033254,71.94434504,1017.304541,218.1527917,7.096596198,4.776919831,6.983981461,24.70240632,0.05001551
10,17,4,9,14.84938437,71.45205353,1017.436315,217.5808167,7.001639939,4.492627759,7.346467148,14.4187964,0.030941547
8,18,4,9,8.049701079,74.32974971,1016.933419,206.9413276,7.064873759,5.924718137,6.752500812,48.54216679,0.147183404
9,18,4,9,15.33622734,73.96088202,1017.126777,211.0057986,6.980387584,5.587516717,6.166513661,35.43666009,0.415852518
12,22,4,9,10.25755854,80.60357586,1016.460488,151.4913987,7.687049246,6.943598034,6.241917626,65.38213953,0.009673112
8,4,5,9,4.043471097,72.32515274,1021.56465,305.8421348,10.28873379,4.8023791,12.47093941,14.27833563,0
9,4,5,9,5.5713684,69.90469758,1021.694899,314.0148052,9.808264034,4.231148848,12.36223578,9.799828733,0
10,4,5,9,5.690333987,68.15272034,1021.723728,342.3520708,9.788242603,3.799989207,12.70839939,8.253773571,0
11,4,5,9,5.91536115,66.02210888,1021.693446,345.3371828,9.728408728,3.937029198,12.7230653,2.72449147,0
12,4,5,9,5.714023934,65.8115183,1021.593087,316.1452514,9.91270968,4.201613997,13.24680039,4.03306794,0
13,4,5,9,3.27899579,67.68137162,1021.590503,311.624649,10.10448504,4.149684801,13.0209922,5.083811048,0
14,4,5,9,2.764010167,67.97037466,1021.502023,310.3085463,10.30412515,3.412588037,13.32275624,6.19687048,0
9,5,5,9,3.710173654,70.22794753,1021.784548,316.2348668,9.927316201,4.690520718,12.30885548,9.556088067,0
10,5,5,9,5.124235189,67.43134977,1021.816193,332.2382491,9.91551949,3.979230638,13.0985999,5.601983714,0
11,5,5,9,5.768396508,65.26366735,1021.818775,335.0024448,9.601393087,3.961311711,12.75272798,5.463022826,0
12,5,5,9,6.94318132,63.85044301,1021.732836,334.3691995,9.428244786,3.804860793,12.95304301,3.220444785,0
13,5,5,9,5.53898713,63.64322556,1021.655999,325.0612051,9.463520161,3.197886482,13.3685031,3.802678242,0
14,5,5,9,6.229282602,66.1052364,1021.602116,323.6460877,9.861080313,3.694909519,13.09092497,6.980485854,0
8,6,5,9,7.522826591,71.19642289,1021.844861,302.0359421,10.17108326,4.610047407,12.18757553,14.55643514,0
9,6,5,9,6.15387713,69.0744185,1022.10435,296.946221,9.700726617,4.214650392,12.03424892,17.60552754,0
10,6,5,9,7.416603342,67.08329517,1022.055921,298.0394511,9.588446263,3.799765593,12.19312873,9.84788427,0
11,6,5,9,7.937050428,65.16864771,1021.937567,321.9873766,9.589208484,3.778900423,12.93086908,4.874576588,0
12,6,5,9,9.035934162,63.45510136,1021.76347,325.1741391,9.352805385,3.60941457,12.84581388,3.409329839,0
13,6,5,9,6.341966114,63.03492752,1021.822706,322.1170566,9.344645185,3.087683092,13.24593385,3.402596209,0
14,6,5,9,5.922763995,65.17737997,1021.61308,328.0286151,9.756627866,3.781564272,13.22732434,3.392086453,0
15,6,5,9,4.596292545,66.13666883,1021.696574,324.6637377,9.979739578,4.030900109,13.19346368,2.438391717,0
9,7,5,9,7.294376911,70.69104755,1021.954759,283.5901098,9.451906756,4.210705411,10.85344191,13.03252166,0
10,7,5,9,7.956261517,67.86135761,1022.022838,287.9470479,9.32687227,3.619115784,11.57722232,9.088554132,0
11,7,5,9,9.538500662,64.48952496,1022.02823,302.1156521,9.457394475,3.068451818,12.80377853,3.266815884,0
12,7,5,9,9.360682725,64.25256474,1021.784891,304.8917373,9.366933547,3.216852492,12.57377588,1.851740873,0
13,7,5,9,8.026668856,64.61421716,1021.678265,305.8309141,9.54142001,3.299641883,12.97621127,1.561451361,0
14,7,5,9,7.383782487,64.88828002,1021.660307,302.8716054,9.630039082,3.594710737,13.03307858,1.905128511,0
15,7,5,9,5.933900593,67.20189798,1021.524692,301.1319071,9.813830442,3.902508554,12.83944687,2.249931625,0
9,8,5,9,7.134735195,70.80985689,1021.968985,266.8880926,9.238695517,5.10518923,10.78580194,23.74088324,0
10,8,5,9,8.260175083,67.90174808,1021.885294,277.260229,9.253536738,4.232619622,11.76857074,9.772898608,0
11,8,5,9,8.599641796,66.98091176,1021.914254,279.6340212,9.38053152,3.334589389,12.19247235,7.476521364,0
12,8,5,9,6.466747764,65.31608066,1021.848964,284.4260109,9.374817131,3.513015375,12.5690724,5.090247169,0
13,8,5,9,6.965575601,65.72606363,1021.710654,303.3397855,9.579762309,4.451564754,12.91048551,5.450546914,0
14,8,5,9,10.14147444,67.1556473,1021.697543,296.5928637,9.816685723,4.666601376,12.9071151,2.668713182,0
15,8,5,9,8.013481444,68.61770036,1021.616309,300.2553791,9.992724628,4.224143466,12.51795778,5.733238365,0
10,9,5,9,5.78232252,66.88357342,1021.85015,275.7335724,9.518460437,4.531888743,12.54727912,4.813739702,0
11,9,5,9,6.892368959,67.44687602,1021.798751,269.5598713,9.279672024,3.817716452,11.75780407,8.006351778,0
12,9,5,9,7.840899719,66.51139656,1021.720107,285.2217054,9.377341112,3.727119885,12.38373566,6.746456033,0
13,9,5,9,6.773464923,67.40908397,1021.601411,299.4322009,9.519793882,4.312654199,12.64652076,11.24400046,0
6,10,5,9,4.33705892,74.51444056,1020.768552,232.4893148,9.957927646,4.002025154,11.10132678,29.62237288,0
10,10,5,9,8.472625702,69.42392916,1021.702513,296.9181289,9.52712184,4.221368923,11.78552286,19.19147149,0
11,10,5,9,9.613448544,69.42480423,1021.642408,260.7797625,9.151368362,4.065059398,10.73537092,20.26030025,0
12,10,5,9,9.275531132,67.87764059,1021.564472,277.516252,9.500379603,4.016177491,12.25440117,9.647453476,0
13,10,5,9,6.951305951,71.17090351,1021.343766,288.0412574,9.871469861,3.987627199,12.08354998,13.6543079,0
5,11,5,9,6.344411027,75.64288682,1020.442257,223.338646,10.13084889,4.240647535,11.15704778,33.56910011,0
6,11,5,9,5.532139465,75.1987631,1020.795696,225.7520855,10.02806499,3.778312901,11.32187703,25.7784915,0
7,11,5,9,6.499894629,73.94699554,1021.038176,233.5763575,9.796131298,4.21372761,11.29746428,22.93668499,0
10,11,5,9,11.15977003,71.09368357,1021.489738,267.3172745,9.248348265,4.216488341,10.44478019,40.95194175,0
11,11,5,9,10.6761952,70.66907311,1021.358881,252.9428364,8.898607123,5.136591686,9.667809183,29.92615518,0
12,11,5,9,7.675160356,69.89341277,1021.389198,260.0103564,9.31839205,4.425862799,11.64793696,16.44321158,0
5,12,5,9,8.949628195,75.75550002,1020.533588,217.0044816,10.0260136,4.174275292,10.98179371,47.2926965,0
6,12,5,9,7.83629193,75.28536102,1020.730935,213.9582917,9.931407609,3.935919084,10.87787901,33.62475771,0
